,RV_actual,RV_forecast_best,RV_forecast_ensemble
2018-07-12,1.9892766714051164e-05,7.988159028439865e-05,7.728884200159283e-05
2018-07-13,1.5097457339043082e-05,7.467835949519432e-05,7.377754138870198e-05
2018-07-16,3.1790186838866345e-05,6.994338786877623e-05,7.066806122424121e-05
2018-07-17,1.7959402926439008e-05,8.469804750173526e-05,7.890485797786996e-05
2018-07-18,2.5901167782967565e-05,7.263433357451553e-05,7.165940954375774e-05
2018-07-19,8.474295334236997e-05,7.926666406735121e-05,7.428762007365163e-05
2018-07-20,2.4981560920818582e-05,0.00013129410906317958,0.00010405022831691954
2018-07-23,3.8096240542104365e-05,7.699015914693137e-05,7.456868760699627e-05
2018-07-24,2.111429064365352e-05,8.860858771022985e-05,8.062283870183646e-05
2018-07-25,4.473911317557028e-05,7.317555004080254e-05,7.196835863715524e-05
2018-07-26,1.5388395844475768e-05,9.404323244219556e-05,8.37574291211047e-05
2018-07-27,1.2480516393254056e-05,6.838345868103373e-05,6.764831220099565e-05
2018-07-30,2.8411450871044336e-05,6.54946537137549e-05,6.472774392311982e-05
2018-07-31,1.989846832476955e-05,7.954216796544885e-05,7.136056720108384e-05
2018-08-01,4.470526983531928e-05,7.141113037462142e-05,6.593562385505858e-05
2018-08-02,2.3915221640144132e-05,9.362543649082929e-05,7.75921749528203e-05
2018-08-03,4.24710319479736e-05,7.487337771444048e-05,6.790110781613586e-05
2018-08-06,1.6113968642646175e-05,9.077969942371833e-05,7.679558286083213e-05
2018-08-07,2.042303864764775e-05,6.694261653903521e-05,6.339377197101787e-05
2018-08-08,2.598326869741113e-05,7.11416976759955e-05,6.557966551684296e-05
2018-08-09,6.450009501113692e-05,7.649304294334659e-05,6.82893649521618e-05
2018-08-10,4.72855173476523e-05,0.0001103584506168045,8.753879885421733e-05
2018-08-13,3.423579506021016e-05,9.504136615165718e-05,7.952173888323689e-05
2018-08-14,6.116587598196747e-05,8.313408395343762e-05,7.362605670062994e-05
2018-08-15,2.813489248958659e-05,8.627204778343525e-05,8.885470236257782e-05
2018-08-16,3.564985467123056e-05,8.18415952778663e-05,6.986860646607938e-05
2018-08-17,2.1426640421854854e-05,6.02769659017653e-05,7.335085925826664e-05
2018-08-20,2.5509409182765703e-05,5.358794526438363e-05,6.554859254697491e-05
2018-08-21,2.1132471796903212e-05,5.485188630553617e-05,6.652091515733341e-05
2018-08-22,1.9413590369869e-05,5.444742193721869e-05,6.402110789390837e-05
2018-08-23,2.272295092331913e-05,5.4573926742182744e-05,6.296530060225331e-05
2018-08-24,2.1078088742082348e-05,5.583475187753828e-05,6.436263414451604e-05
2018-08-27,1.581163054963986e-05,5.537631931888708e-05,6.35089446453877e-05
2018-08-28,2.106949195209833e-05,5.363006038953239e-05,6.049443295417508e-05
2018-08-29,3.834937287861718e-05,5.6249190165833895e-05,6.367683362038749e-05
2018-08-30,4.639673910568283e-05,6.165359702658706e-05,7.189158438661788e-05
2018-08-31,2.1838670560808137e-05,6.491326066970474e-05,7.663853466419628e-05
2018-09-03,6.224183025718726e-05,5.3755360133453755e-05,6.422212913564617e-05
2018-09-04,5.8141518707147206e-05,6.951013101574992e-05,8.49099134512893e-05
2018-09-05,4.137940548004408e-05,6.623621908032043e-05,8.346969890630335e-05
2018-09-06,4.011035263671509e-05,5.978522202790669e-05,7.568627314681694e-05
2018-09-07,2.140419582091034e-05,5.991939334336475e-05,7.543932611560663e-05
2018-09-10,3.081332286825564e-05,5.298548487083437e-05,6.649804449208033e-05
2018-09-11,5.005398136260084e-05,5.669644437910655e-05,7.003091081792872e-05
2018-09-12,3.996680089125834e-05,6.557934501247496e-05,7.943790243313106e-05
2018-09-13,2.7168070477150725e-05,6.129294677028573e-05,7.439698536988523e-05
2018-09-14,3.563165758807858e-05,5.628190751565201e-05,6.752200069152802e-05
2018-09-17,4.2768914470442066e-05,5.838955079634034e-05,7.172823413519992e-05
2018-09-18,2.400867294310185e-05,6.114316722238909e-05,7.554974126344348e-05
2018-09-19,2.4970277857025928e-05,5.494985120913744e-05,6.605384057943639e-05
2018-09-20,2.7613442282669457e-05,5.5816599478052576e-05,6.658774639672576e-05
2018-09-21,1.851653185668148e-05,5.721040799109604e-05,6.783585065672746e-05
2018-09-24,3.045165422305205e-05,5.42329737050154e-05,6.323052094422128e-05
2018-09-25,1.545903467866862e-05,6.0205240689215436e-05,6.928317186375463e-05
2018-09-26,3.0697864996531475e-05,5.4221139199254724e-05,6.166326767874426e-05
2018-09-27,6.938917986697656e-05,6.072198479137153e-05,6.972309839738968e-05
2018-09-28,2.108816152842056e-05,7.566224774509622e-05,8.965530905039875e-05
2018-10-01,5.393101369943888e-05,5.513459303317144e-05,6.564711770074192e-05
2018-10-02,2.0407445591219063e-05,6.730084250904581e-05,8.185623617901548e-05
2018-10-03,6.166658400771876e-05,5.391809042373643e-05,6.569376581393807e-05
2018-10-04,4.563254533401387e-05,6.86443680060852e-05,8.589237015910398e-05
2018-10-05,3.243039069150623e-05,6.320208320726115e-05,7.777206843488699e-05
2018-10-08,6.429639838456768e-05,5.685191724348096e-05,7.105281405328624e-05
2018-10-09,5.305892496996444e-05,7.03789087729857e-05,8.73620807893809e-05
2018-10-10,0.0001609270854249,6.487976481932234e-05,8.261744539750945e-05
2018-10-11,8.565187131172897e-05,0.00011487181614895265,0.00013974406993690262
2018-10-12,5.946673009662852e-05,7.758159007192885e-05,0.00010256966380711136
2018-10-15,6.063785834603912e-05,6.523055554315999e-05,9.017655977762064e-05
2018-10-16,7.328361136104985e-05,6.654451474419645e-05,9.107921500803748e-05
2018-10-17,7.419649692173826e-05,7.50160039570923e-05,9.892085630641686e-05
2018-10-18,0.0001070424094839,7.71316791888609e-05,9.869471130575923e-05
2018-10-19,5.949854242196539e-05,9.341317547043794e-05,0.00011657789384170007
2018-10-22,0.0001235748202829,7.314611955002393e-05,9.367804500481612e-05
2018-10-23,9.393705285661244e-05,0.00010616544634177274,0.00012847866296366678
2018-10-24,0.0001326025315549,9.611430428257666e-05,0.00011597221872159657
2018-10-25,0.0001376122699201,0.00012048263600608752,0.00013848360219263696
2018-10-26,7.360899524842839e-05,0.00012732834427281898,0.0001440218872252228
2018-10-29,0.0001403788980636,9.527241096416886e-05,0.00011253161352434264
2018-10-30,9.037635053317551e-05,0.0001329595963772712,0.00014837775341751492
2018-10-31,7.813396149530441e-05,0.00010806021177420431,0.00012363550086998213
2018-11-01,9.094494998742072e-05,9.992329410677883e-05,0.00011645711258511603
2018-11-02,3.509766484020291e-05,0.00010642759082213236,0.00012315810834483647
2018-11-05,5.680941942030495e-05,7.860271859903102e-05,9.373761294834743e-05
2018-11-06,2.8190841458084834e-05,9.218248007293699e-05,0.0001041983367050852
2018-11-07,3.9631276478906664e-05,8.410476826755654e-05,8.979698157500084e-05
2018-11-08,5.6298661651372616e-05,8.924582806219404e-05,9.467511408371597e-05
2018-11-09,5.3040366540139177e-05,9.825687015463213e-05,0.00010275838542494766
2018-11-12,5.3822188888552823e-05,9.272125291292196e-05,9.931173105465981e-05
2018-11-13,7.423578844978049e-05,9.199765790012328e-05,9.887887744981345e-05
2018-11-14,8.293958413395132e-05,9.846543601634645e-05,0.00010927145086995103
2018-11-15,7.97205144766018e-05,0.00010085636745721778,0.00011438091438290365
2018-11-16,6.060212662360144e-05,9.848461131052853e-05,0.0001129762465015807
2018-11-19,0.0001160203192995,8.976735484126189e-05,0.000103540311734397
2018-11-20,6.299723391054506e-05,0.00011367409168234096,0.00013199232532060178
2018-11-21,4.172845063842543e-05,8.845947616957412e-05,0.00010524780839212116
2018-11-22,5.12806160062143e-05,7.940590424761811e-05,9.30299443873722e-05
2018-11-23,4.606919771496708e-05,8.380037125580774e-05,9.68190010820562e-05
2018-11-26,6.497881849366691e-05,7.986765595302649e-05,9.261168221013627e-05
2018-11-27,3.780152682099149e-05,8.819438537787493e-05,0.00010019173792331897
2018-11-28,6.116124511661004e-05,7.730732424399562e-05,8.618409800471007e-05
2018-11-29,3.720899969444832e-05,8.361717006436615e-05,9.632679913560284e-05
2018-11-30,8.79459660642821e-05,7.259703730801994e-05,8.335490921494062e-05
2018-12-03,3.9986419763475335e-05,9.148928380512219e-05,0.00010874181037253894
2018-12-04,5.646825575233456e-05,7.187703090914677e-05,8.418689112757487e-05
2018-12-05,0.0001315202913138,7.809707024131531e-05,9.262083331740987e-05
2018-12-06,6.66181796563877e-05,0.00010975440023481879,0.00013191903251092606
2018-12-07,7.594248680380358e-05,8.070228824389238e-05,0.0001003052340167733
2018-12-10,8.060258147861119e-05,8.599744598950983e-05,0.00010553814797990672
2018-12-11,5.886759382112747e-05,8.699256441250978e-05,0.00010836837521741617
2018-12-12,7.58351512678293e-05,7.758268199633747e-05,9.746905800800308e-05
2018-12-13,6.165066226152598e-05,8.795941934885743e-05,0.00010105948190733288
2018-12-14,5.7941792723490366e-05,8.222565029546291e-05,9.641167931693668e-05
2018-12-17,6.426632005105074e-05,8.035069444020062e-05,9.583891539274843e-05
2018-12-18,3.485813627782474e-05,8.328253990557882e-05,9.609767767213976e-05
2018-12-19,4.985636778220488e-05,7.170828251185961e-05,8.35905882445359e-05
2018-12-20,0.0001235881827846,7.744929089424845e-05,8.952530003722948e-05
2018-12-21,9.078565633334416e-06,0.00010640558817703944,0.00012642380751886847
2018-12-24,0.0001151905454574,6.0658704747396076e-05,7.018223513198261e-05
2018-12-27,6.423517348572342e-05,0.00010357465229071663,0.0001228586979840688
2018-12-28,9.096479295351226e-06,8.108728232138023e-05,9.839820024898722e-05
2018-12-31,9.024674135160696e-05,5.9247518052551036e-05,7.075697059156472e-05
2019-01-02,9.286240855181469e-05,9.564779756833848e-05,0.00011071945517989526
2019-01-03,0.0001118376860605,9.353141639746628e-05,0.00011299090210501982
2019-01-04,5.819392829643656e-05,0.00010351763963397986,0.00012337040077691974
2019-01-07,6.975375146455366e-05,8.09967237983319e-05,9.694471520476985e-05
2019-01-08,3.609350247444854e-05,8.252895903099829e-05,0.00010315902604887843
2019-01-09,5.791244687941962e-05,7.168904029568935e-05,8.635887786086563e-05
2019-01-10,5.724956585174419e-05,8.008673969160069e-05,9.540130267913602e-05
2019-01-11,3.866999520988751e-05,8.292753316287352e-05,9.45965821779486e-05
2019-01-14,5.3174815212819934e-05,7.476995921369764e-05,8.478917518708526e-05
2019-01-15,3.1116683639272496e-05,8.077354060718739e-05,9.130026720173369e-05
2019-01-16,3.922825077947006e-05,7.133811068839996e-05,8.00723182637544e-05
2019-01-17,4.4268168054641584e-05,7.43646397466521e-05,8.461194497296466e-05
2019-01-18,9.662628925260958e-06,7.689428856481382e-05,8.591267181696568e-05
2019-01-21,3.4344311069251096e-05,6.252167102686971e-05,6.747210492377305e-05
2019-01-22,3.6670164064260434e-05,7.311426060164116e-05,7.870103884388085e-05
2019-01-23,6.163445664816889e-05,7.313006242519076e-05,8.116429132838759e-05
2019-01-24,2.769557813759434e-05,8.323222822434416e-05,8.943371837841303e-05
2019-01-25,2.9067046572943264e-05,6.742686446976777e-05,7.416377800528425e-05
2019-01-28,2.6579407280364244e-05,6.767876388418418e-05,7.780238912414135e-05
2019-01-29,2.5791881525226148e-05,6.432536713903828e-05,7.474334647731029e-05
2019-01-30,4.965955922450869e-05,6.356563402233804e-05,7.361480010461122e-05
2019-01-31,4.255788734874155e-05,7.533586267000284e-05,8.204615063026993e-05
2019-02-01,3.947784499406019e-05,6.981436465012559e-05,7.916334302217966e-05
2019-02-04,3.4882621492207316e-05,6.674677302667569e-05,7.677526303737848e-05
2019-02-05,2.0758599320171876e-05,6.192176347503147e-05,7.31769697307242e-05
2019-02-06,5.533154224123289e-05,5.5577760943347694e-05,6.567477108862105e-05
2019-02-07,4.721452871032914e-05,6.856515100946038e-05,8.196094870079237e-05
2019-02-08,4.377218951891841e-05,6.58299335320714e-05,7.846517328443728e-05
2019-02-11,2.121369718735635e-05,6.351779825273683e-05,7.652592733438111e-05
2019-02-12,2.4806010763334132e-05,5.3884316017354606e-05,6.483397856898987e-05
2019-02-13,5.271925703968346e-05,5.480056867300187e-05,6.636454930261705e-05
2019-02-14,4.774647886938089e-05,6.604444805280374e-05,7.961212368321998e-05
2019-02-15,1.6551360809470637e-05,6.484572165658142e-05,7.761608414427783e-05
2019-02-18,4.596712289721253e-05,5.270057479064994e-05,6.194959281820678e-05
2019-02-19,3.552039451806463e-05,6.350269413734416e-05,7.633485450264839e-05
2019-02-20,3.642862374538398e-05,5.912135801549329e-05,7.166900558454733e-05
2019-02-21,2.2287371709050044e-05,6.052367874944405e-05,7.213612087894928e-05
2019-02-22,1.7804857118824647e-05,5.562835014559339e-05,6.475751187012948e-05
2019-02-25,2.5027036188460255e-05,5.2305883566620214e-05,6.192737425898958e-05
2019-02-26,1.9658544867803264e-05,5.60207195651165e-05,6.508097688216417e-05
2019-02-27,2.5869950810883093e-05,5.4566492024830945e-05,6.227278699394643e-05
2019-02-28,2.465252120281937e-05,5.746416517687537e-05,6.52350928949072e-05
2019-03-01,1.683037695555684e-05,5.694266146807995e-05,6.460595165915658e-05
2019-03-04,2.1479884698484524e-05,5.271908350817757e-05,6.017634922948375e-05
2019-03-05,2.4929743666341836e-05,5.4428231017435665e-05,6.212155956868168e-05
2019-03-06,6.8579835888437e-05,5.5807674631384356e-05,6.36658647167149e-05
2019-03-07,3.9225492377298376e-05,7.22783404858007e-05,8.556557889603479e-05
2019-03-08,1.3209883748749724e-05,5.934296068397641e-05,7.17060309561862e-05
2019-03-11,2.7412296994138824e-05,4.7374156224391466e-05,5.825302956228844e-05
2019-03-12,1.1382154627598444e-05,5.2343215138390416e-05,6.480033748376448e-05
2019-03-13,3.2397966568706057e-05,4.568997971096375e-05,5.644674590213386e-05
2019-03-14,7.908968881335686e-05,5.690799301897952e-05,6.676405460321602e-05
2019-03-15,1.43916704635081e-05,7.55347384024319e-05,9.047294490218411e-05
2019-03-18,1.6640225361242885e-05,4.782524558548826e-05,5.847276463333659e-05
2019-03-19,3.2418687488309716e-05,4.79631749982306e-05,5.8754965011707046e-05
2019-03-20,2.829475491410323e-05,5.4005034230767684e-05,6.684353370036954e-05
2019-03-21,7.191682253464625e-05,5.180733295033145e-05,6.447390173414164e-05
2019-03-22,6.731171593114699e-05,7.137354663929788e-05,8.639483228990682e-05
2019-03-25,3.17752127679921e-05,6.788598049839216e-05,8.518353555848947e-05
2019-03-26,7.068360858223108e-05,5.3142360516853255e-05,6.80769577215514e-05
2019-03-27,3.7495924009997e-05,6.807424052002752e-05,8.797514538925269e-05
2019-03-28,4.502637309349208e-05,5.417809907510574e-05,7.2168250645731e-05
2019-03-29,3.295673983174253e-05,5.945501570094821e-05,7.614835046648621e-05
2019-04-01,1.9095613466517693e-05,5.622307453645723e-05,7.01173865094026e-05
2019-04-02,2.1102525110649955e-05,5.122698484838291e-05,6.336352479083183e-05
2019-04-03,1.375548864726347e-05,5.479758058356535e-05,6.409194343802976e-05
2019-04-04,1.323345756386428e-05,5.2395173960685215e-05,6.024581237115642e-05
2019-04-05,1.498557031243572e-05,5.3834118991185245e-05,5.961142455724652e-05
2019-04-08,2.5507874552134706e-05,5.384296849180229e-05,5.930364611077555e-05
2019-04-09,1.6787624836057027e-05,5.742918698666719e-05,6.426466520299007e-05
2019-04-10,2.5766174625765525e-05,5.4356886457358655e-05,5.993636932403972e-05
2019-04-11,1.9253014955851556e-05,5.755704442698769e-05,6.442867254588697e-05
2019-04-12,8.756277371123967e-06,5.4619926530218e-05,6.161423317017315e-05
2019-04-15,1.0863425419678467e-05,5.021022611104949e-05,5.597407534853546e-05
2019-04-16,1.4071477778548612e-05,4.940536577223018e-05,5.5765139462115906e-05
2019-04-17,4.9566526584482656e-05,5.0649752110421085e-05,5.70511949131225e-05
2019-04-18,1.1914307536141508e-05,6.523802740945734e-05,7.508676306118266e-05
2019-04-23,1.903786283684967e-05,4.9902099251552626e-05,5.654868031191037e-05
2019-04-24,2.312966902777343e-05,5.1617757889903305e-05,5.9770526466823016e-05
2019-04-25,2.3716128068684873e-05,5.09924840467446e-05,6.097989634744553e-05
2019-04-26,1.9923701350782564e-05,4.9603315171927164e-05,6.041243343610381e-05
2019-04-29,2.276721560878864e-05,4.933007943970502e-05,5.822682397249778e-05
2019-04-30,2.8706385100886536e-05,4.871886806583085e-05,5.874155822961783e-05
2019-05-02,1.8390894878677885e-05,5.029324421595296e-05,6.141864859910479e-05
2019-05-03,8.4577133222327e-05,4.581908848818457e-05,5.6122541444055006e-05
2019-05-06,4.541789341435779e-05,7.128949053576053e-05,8.949642127228012e-05
2019-05-07,6.91574737324192e-05,5.4761873444709436e-05,7.111512326766796e-05
2019-05-08,5.535282989728403e-05,6.314428263433142e-05,8.371061076824526e-05
2019-05-09,6.121222560407997e-05,5.757069634317909e-05,7.803029778705365e-05
2019-05-10,5.089563362713812e-05,5.857926646944816e-05,8.176142203346229e-05
2019-05-13,2.8234545139387574e-05,5.731983423857679e-05,7.717386429968923e-05
2019-05-14,0.0001384928371147,4.922894287048675e-05,6.621822212726416e-05
2019-05-15,6.760661895188069e-05,9.999989069414427e-05,0.0001235011560317273
2019-05-16,6.535809479353418e-05,6.564816744914257e-05,8.874382186590691e-05
2019-05-17,7.551188356715517e-05,6.537342701564855e-05,8.845297649269748e-05
2019-05-20,3.2030438231846546e-05,7.281814934538473e-05,9.526760927969216e-05
2019-05-21,4.9046118243824594e-05,5.3110702282293894e-05,7.410587374902033e-05
2019-05-22,7.234054454583491e-05,6.58960199085311e-05,8.255332725775604e-05
2019-05-23,3.58682987478736e-05,7.559316158103632e-05,9.413561730369357e-05
2019-05-24,2.3038116378605617e-05,6.314430162832395e-05,7.685236872273015e-05
2019-05-27,6.410495835903922e-05,6.057312346142433e-05,7.030239506940803e-05
2019-05-28,5.040640472663504e-05,7.710256807544024e-05,9.122215639823794e-05
2019-05-29,2.2704610371210136e-05,7.202664024630898e-05,8.499492457598272e-05
2019-05-30,8.271700175982968e-05,6.350080583810734e-05,7.136269413719634e-05
2019-05-31,3.648237583279401e-05,8.708832975393663e-05,0.00010168761109584907
2019-06-03,6.658702700931489e-05,6.779805858259382e-05,7.961336824619787e-05
2019-06-04,6.155239819307667e-05,8.201586055903166e-05,9.518904627233129e-05
2019-06-05,7.719422354660281e-05,7.805317875479377e-05,9.230884881181527e-05
2019-06-06,5.9501610191863785e-05,8.235330600226165e-05,0.00010074505850854436
2019-06-07,9.85571646474918e-06,7.598745734197182e-05,9.18506767385613e-05
2019-06-10,2.413379950934612e-05,5.596546117102911e-05,6.67882281565673e-05
2019-06-11,2.9753493563199156e-05,6.31954786595892e-05,7.282547553164444e-05
2019-06-12,3.0321836206763605e-05,6.661515928973913e-05,7.496697357766375e-05
2019-06-13,3.28935576358294e-05,6.892473096770515e-05,7.488336732838256e-05
2019-06-14,2.0005047522579593e-05,6.863632327859698e-05,7.439464211899161e-05
2019-06-17,6.658731734740918e-05,6.138190152849331e-05,6.725331160913905e-05
2019-06-18,1.6169881623713196e-05,7.86517888157013e-05,9.015713505814602e-05
2019-06-19,2.2828427447114327e-05,5.675111005270085e-05,6.887226494322249e-05
2019-06-20,4.368306767028978e-05,5.9444808268043894e-05,6.747408385391894e-05
2019-06-21,2.16992438990601e-05,6.718113126293835e-05,7.667664628275719e-05
2019-06-24,1.929435619767924e-05,5.656055500931059e-05,6.601463411699708e-05
2019-06-25,2.8762764156942347e-05,5.7717481584797665e-05,6.427318196802558e-05
2019-06-26,3.070423553742137e-05,6.10849855695904e-05,6.907963321768137e-05
2019-06-27,1.9700994280926104e-05,6.08225567635853e-05,6.942260519707479e-05
2019-06-28,5.6492036962092215e-05,5.638213005929336e-05,6.337474335036594e-05
2019-07-01,1.0701652839196905e-05,7.117104828115152e-05,8.2245528756112e-05
2019-07-02,1.661558806934918e-05,5.055012014449233e-05,5.8738150386494326e-05
2019-07-03,6.471097399942478e-06,5.290687733437526e-05,6.10288712463604e-05
2019-07-04,3.066427338975929e-05,4.798530569181475e-05,5.476465843427582e-05
2019-07-05,1.5843903751909745e-05,5.67179419482536e-05,6.604796518571412e-05
2019-07-08,3.874680398499274e-05,5.1058452146961905e-05,5.746003603373048e-05
2019-07-09,2.654381488193057e-05,5.828740814409673e-05,6.842663429792424e-05
2019-07-10,3.0325657844743145e-05,5.3408596100783115e-05,6.362737270153346e-05
2019-07-11,1.5366114481565624e-05,5.3957411426072246e-05,6.465091182881773e-05
2019-07-12,3.487055334356148e-05,4.8109253942816925e-05,5.963915853831152e-05
2019-07-15,2.2141795914262754e-05,5.4867657838692985e-05,6.585786567123495e-05
2019-07-16,2.850457089408098e-05,5.0488290199625596e-05,6.179653051148857e-05
2019-07-17,5.3154544929768335e-05,5.290630667924347e-05,6.3421526605939e-05
2019-07-18,4.122002589533564e-05,6.16612740766332e-05,7.182157832035249e-05
2019-07-19,2.3190767712812087e-05,5.6042987320494e-05,6.821199622656193e-05
2019-07-22,2.8216646885662904e-05,4.934288812456749e-05,6.223995998222696e-05
2019-07-23,1.842976633435649e-05,5.0550228146204845e-05,6.364753541952212e-05
2019-07-24,9.800571588979273e-05,4.6861826418043086e-05,5.883257445075711e-05
2019-07-25,3.177155342633825e-05,7.999755473699304e-05,9.928744491251614e-05
2019-07-26,1.6391476270979397e-05,5.308351276496938e-05,6.699079713713953e-05
2019-07-29,5.38044688996876e-05,4.664300230829621e-05,6.181980611543802e-05
2019-07-30,2.068970691902995e-05,6.184155053755285e-05,7.417055947328887e-05
2019-07-31,6.987735305893216e-05,4.669435420830164e-05,6.281768998429076e-05
2019-08-01,0.0001779529694843,7.011039836230884e-05,7.953011058077198e-05
2019-08-02,0.0001082036318874,0.00012154766155202221,0.0001448619911445332
2019-08-05,8.029823830729238e-05,9.136725068073482e-05,0.0001129275225655072
2019-08-06,8.72876143609314e-05,7.874052338756912e-05,0.00010035494557882402
2019-08-07,5.832174431775471e-05,8.798115164531214e-05,0.00010692728276775862
2019-08-08,5.7709440059693125e-05,7.168343705908472e-05,9.190055597975533e-05
2019-08-09,7.438800600069474e-05,6.7749241346626e-05,8.693139536064475e-05
2019-08-12,0.0001403812634415,7.737737167812103e-05,9.255673759719828e-05
2019-08-13,9.063983562710418e-05,0.00011632086033470354,0.00011910996753096981
2019-08-14,0.0002435290834166,8.982939871932821e-05,0.00011011588106522806
2019-08-15,8.010282484345801e-05,0.0001846847113071988,0.00019620650934295669
2019-08-16,5.458708075363585e-05,0.00010038464748683197,0.00011478576145748248
2019-08-19,4.811111255230525e-05,8.675152857986394e-05,0.00010159071788688771
2019-08-20,3.646168484205733e-05,7.975640985615834e-05,9.714832071040143e-05
2019-08-21,6.002314389573622e-05,7.175392351139521e-05,8.908583636738612e-05
2019-08-22,0.0001684427669987,9.010402637028888e-05,9.97269688020518e-05
2019-08-23,8.09318357897767e-05,0.00014144477430656394,0.000157062669829838
2019-08-26,3.387463757164645e-05,9.684710272156449e-05,0.00011295790132204529
2019-08-27,7.071906281683818e-05,7.814976520914738e-05,9.014356885391323e-05
2019-08-28,6.151419055974455e-05,9.37134270187748e-05,0.00010915099365442671
2019-08-29,2.5539710316983713e-05,8.94616402480328e-05,0.00010478076288668566
2019-08-30,1.6796828880218846e-05,8.211938658881267e-05,8.655009713977062e-05
2019-09-02,6.202987629627683e-05,8.010724765290148e-05,8.093204069475611e-05
2019-09-03,1.846524579607153e-05,9.357523113006406e-05,0.00010096101742285129
2019-09-04,2.2032479547752607e-05,7.599769664436169e-05,8.40176186322014e-05
2019-09-05,2.7903313299132985e-05,7.822909380838356e-05,7.844889452714607e-05
2019-09-06,1.0737491252976177e-05,7.856310712871857e-05,8.013734541705086e-05
2019-09-09,2.4136216374227604e-05,7.050109211957314e-05,7.079913558395326e-05
2019-09-10,1.6367029421353128e-05,7.69492446430237e-05,8.074033116973808e-05
2019-09-11,0.0001077015631318,7.204803202060749e-05,7.759925840244097e-05
2019-09-12,1.7102656123803756e-05,0.0001043138024487888,0.00011611161124910649
2019-09-13,2.422039638586651e-05,6.572648457474508e-05,7.61299528259062e-05
2019-09-16,2.6024420965200117e-05,6.178407080859755e-05,7.289714085704625e-05
2019-09-17,1.318841567853596e-05,6.0557400363359296e-05,7.2018324476208e-05
2019-09-18,1.851519124939383e-05,5.418530514026623e-05,6.695767602579569e-05
2019-09-19,2.6014952067200913e-05,6.040998275513672e-05,6.452165473948203e-05
2019-09-20,2.829007768067662e-05,6.278531903679003e-05,6.814958133201325e-05
2019-09-23,1.1943979197349776e-05,6.236055699195755e-05,6.860792063948566e-05
2019-09-24,4.3108518272871066e-05,5.1824730356064496e-05,6.12417753090268e-05
2019-09-25,2.6800273858609927e-05,6.221624459141334e-05,7.231762063268194e-05
2019-09-26,1.916444836209142e-05,5.473144225947202e-05,6.532195574913049e-05
2019-09-27,1.942044514637217e-05,5.042808080525401e-05,5.9587127903285e-05
2019-09-30,5.1899704795758585e-05,4.961554310798138e-05,5.88024156185443e-05
2019-10-01,6.429423697558955e-05,6.183813308456694e-05,7.535204620086828e-05
2019-10-02,6.47422998644809e-05,6.73580944658656e-05,8.237145601865695e-05
2019-10-03,6.444874701053227e-05,6.566326614689444e-05,8.28457823229417e-05
2019-10-04,3.874740893042438e-05,6.409963523631548e-05,8.360104556428494e-05
2019-10-07,6.028364927697208e-05,5.3406086732782547e-05,7.159121889716633e-05
2019-10-08,7.117779266487551e-05,6.217484469178843e-05,8.249897688139863e-05
2019-10-09,6.185751039829474e-05,6.816805755302103e-05,8.888640807004446e-05
2019-10-10,4.669219750494701e-05,6.551052490011025e-05,8.487227142588391e-05
2019-10-11,3.4241259461403344e-05,6.113726392982375e-05,7.798660666010356e-05
2019-10-14,5.167504068409298e-05,5.421956083852386e-05,7.063506708779252e-05
2019-10-15,4.473127055768509e-05,6.258733700999648e-05,7.945743321952088e-05
2019-10-16,6.467363885069948e-05,6.175360341121558e-05,7.62768580506976e-05
2019-10-17,4.548050943092902e-05,7.073135624615292e-05,8.645149729941091e-05
2019-10-18,2.520376816944201e-05,6.395648572016597e-05,7.77131333562777e-05
2019-10-21,2.4626218249830464e-05,5.655531899029043e-05,6.783611031275309e-05
2019-10-22,3.276505804549413e-05,5.765886996806316e-05,6.738401644958114e-05
2019-10-23,3.647755264556839e-05,6.154234982895598e-05,7.1287888604596e-05
2019-10-24,1.9027757797313577e-05,6.502784643550822e-05,7.323352842447519e-05
2019-10-25,1.2349754682227782e-05,5.8756849637112325e-05,6.405164969442716e-05
2019-10-28,1.802964999350898e-05,5.616052221044458e-05,6.054572616997988e-05
2019-10-29,2.4424669660609637e-05,5.867959218033175e-05,6.323186423437028e-05
2019-10-30,4.998666792806159e-05,6.198214502845205e-05,6.625745780020702e-05
2019-10-31,1.761958386037068e-05,7.137614318730587e-05,7.851994290709065e-05
2019-11-01,2.2759229351593967e-05,5.7346391373445875e-05,6.217393570040521e-05
2019-11-04,1.267964960524409e-05,5.7287649241912316e-05,6.391847415652239e-05
2019-11-05,1.3797418407884796e-05,5.305926879891254e-05,5.803390507510786e-05
2019-11-06,1.5069932157846586e-05,5.237957507653309e-05,5.7787679317867895e-05
2019-11-07,2.09187372841891e-05,5.3446477527296856e-05,5.7277182690529114e-05
2019-11-08,1.0891900059474085e-05,5.416922595098319e-05,5.927914558923075e-05
2019-11-11,1.1761520296225073e-05,4.9215133652613684e-05,5.356800704364972e-05
2019-11-12,2.4478309930169055e-05,4.849528122765332e-05,5.331905465531606e-05
2019-11-13,1.9730245317697003e-05,5.275981308123293e-05,5.939425166619386e-05
2019-11-14,1.7039857845281122e-05,4.964604262962316e-05,5.646527702070119e-05
2019-11-15,3.0605613162451906e-05,4.785970897685314e-05,5.4630846415024844e-05
2019-11-18,2.3129416048213782e-05,5.196052258667761e-05,6.0635208968031685e-05
