,RVD_tot,RVW_tot,RVM_tot,logRVD_tot,logRVW_tot,logRVM_tot,RVD_pos_tot,RVD_neg_tot,RD_neg_tot,RW_neg_tot,RM_neg_tot,RQ_tot
2007-11-16,0.00015800454728582565,0.00012567415348888153,0.00011161697377504299,-8.752886745061415,-8.9818180841244,-9.100437424823848,3.0826986632501216e-05,0.00012717756065332443,-0.004577424362566667,-0.0009578015478825726,-0.0016230797700477148,1.439772826333268e-08
2007-11-19,5.1246732565819506e-05,0.0001045088823896999,0.00011061367305119588,-9.87885869679146,-9.166238491227118,-9.10946685037611,1.9143630874909865e-05,3.210310169090964e-05,-0.012614236908758538,-0.0035773391509299527,-0.001997662419723677,3.3034435242331537e-09
2007-11-20,0.0001376221191051792,0.00011640154451867312,0.00011514246507485613,-8.890998896072922,-9.058464753694205,-9.069340369575837,9.318735774323499e-05,4.4434761361944195e-05,0.0,-0.001579003972531338,-0.0013877572977661692,1.1227461133573504e-08
2007-11-21,0.00039606143288374444,0.00016004240343641825,0.00012065701454205547,-7.8339412251969485,-8.740071756364822,-9.022558627988948,4.544698366148776e-05,0.0003506144492222567,-0.018921846202484313,-0.006525088987861566,-0.0016472158023294174,1.0054022340279005e-07
2007-11-22,6.746477375251653e-05,0.00016207992111861701,0.00011934093375248747,-9.603904966640597,-8.7274210041458,-9.033526171596545,3.348674668875667e-05,3.397802706375986e-05,0.0,-0.004240478071150413,-0.0017377961388478837,5.301122473611157e-09
2007-11-23,5.124213293693626e-05,0.00014072743824883912,0.00011959668080193356,-9.878948455398188,-8.868685600426822,-9.031385469325045,3.450872097971831e-05,1.673341195721795e-05,0.0,-0.0004073468801128584,-0.0008753697959202808,2.265726407046774e-09
2007-11-26,0.00011258713059881587,0.0001529955178554384,0.00011767632787856218,-9.091783141873977,-8.78510193206344,-9.047572686452975,7.78798758046972e-05,3.4707254794118656e-05,-0.008698569047498887,0.0,-0.001812430364742907,7.058526894078818e-09
2007-11-27,0.00011236765325993775,0.0001479446246863901,0.00012011017436149092,-9.093734444306875,-8.818672511738942,-9.027101116717212,3.651330376467621e-05,7.585434949526154e-05,-0.0020303471681834603,-0.0024302184206874125,-0.0022264861116723885,7.543455314339493e-09
2007-11-28,9.829513160455219e-05,8.839136443055166e-05,0.00011836847449909032,-9.227536057932289,-9.333736280529603,-9.041708133645171,7.90729904729629e-05,1.9222141131589288e-05,0.0,0.0,-0.0015350479940956048,4.665769497946236e-09
2007-11-29,0.0001451514522873162,0.0001039287001375116,0.00012435852388563515,-8.837732862119534,-9.17180546953817,-8.992341842531886,0.00010806252241903832,3.7088929868277885e-05,0.0,0.0,-0.0012725314695846734,1.0143509974542088e-08
2007-11-30,6.92297405388512e-05,0.00010752622165789458,0.0001268150201008285,-9.578080011095155,-9.137775817741769,-8.972781067922542,5.0953205486772575e-05,1.8276535052078624e-05,0.0,0.0,-0.0009523730843751965,2.8639140430373693e-09
2007-12-03,4.6208779632289766e-05,9.425055146458935e-05,0.00012509282591650434,-9.98234074260006,-9.269553880570095,-8.98645448892633,1.9502369686036453e-05,2.6706409946253313e-05,-0.00458338080660576,0.0,-0.00044249070695273537,2.4155491962633313e-09
2007-12-04,4.70223524514042e-05,8.118149130288265e-05,0.00012063095852868422,-9.964887485236048,-9.418823276398497,-9.022774602396133,1.9691244825074427e-05,2.733110762632978e-05,-0.007659847322658906,0.0,-0.0007157722192228235,2.3669579915596567e-09
2007-12-05,9.505774439592359e-05,8.053401386115693e-05,0.00011890771050675427,-9.261026015274492,-9.426830930344718,-9.037162907701036,8.622194507541083e-05,8.83579932051275e-06,0.0,0.0,0.0,6.03156613165668e-09
2007-12-06,6.300730560450992e-05,6.410518452459567e-05,0.00011935543963092674,-9.672259876319464,-9.654985315489442,-9.033404629084176,3.526643036307781e-05,2.7740875241432114e-05,0.0,0.0,0.0,3.6410969260871834e-09
2007-12-07,5.2381075602892015e-05,6.073545153740383e-05,0.00011746155882551502,-9.856965184485155,-9.708982985289518,-9.049399436840005,3.924372183534692e-05,1.3137353767545097e-05,0.0,0.0,0.0,1.5117313883456352e-09
2007-12-10,5.517548114843984e-05,6.252879184063384e-05,0.00010658469105636401,-9.804991885452793,-9.679883437847373,-9.146570667649119,2.1665104861252124e-05,3.3510376287187725e-05,0.0,0.0,0.0,1.7251774623765402e-09
2007-12-11,4.806877200311474e-05,6.273807575097596e-05,0.00010348002626439324,-9.942877822398549,-9.676542025882858,-9.176131946835179,2.7151162646791954e-05,2.0917609356322786e-05,-0.00347645447099375,0.0,0.0,1.652712582938795e-09
2007-12-12,0.0003095146071812888,0.00010562944830804898,0.00011040918622437328,-8.080505270891,-9.155573359014669,-9.111317219028813,9.537758044609496e-05,0.00021413702673519382,0.0,0.0,0.0,1.3528079224669492e-07
2007-12-13,0.0003061281819059211,0.00015425362356833125,0.00012077143047190094,-8.09150664860657,-8.77691240392581,-9.02161080315079,4.4637046083407936e-05,0.0002614911358225132,-0.022078588321897234,-0.0019844503074501747,0.0,5.725140302938145e-08
2007-12-14,0.00011005599547418972,0.00016578860754259077,0.00011768956034368143,-9.114521271928375,-8.70479702967096,-9.047460244796852,7.876460645992688e-05,3.129138901426283e-05,0.0,-0.0027905427159756243,0.0,7.339621005771232e-09
2007-12-17,0.00028359550605753,0.0002114726125244088,0.00012797675673986358,-8.167961609491337,-8.461415059473063,-8.963661898503565,2.3277069673408435e-05,0.0002603184363841216,-0.014858540571430014,-0.006748936197243105,0.0,5.590678404095961e-08
2007-12-18,9.532242648962311e-05,0.00022092334342171046,0.00012512756943094526,-9.258245449809069,-8.41769477896238,-8.986176785627078,3.212020090579069e-05,6.320222558383243e-05,-0.0010171632682447161,-0.006257077956693299,0.0,7.36506885670367e-09
2007-12-19,7.861267760015972e-05,0.00017474295750548465,0.00012637147602341528,-9.450977578912472,-8.652194478060236,-8.976284766089266,4.055592491977508e-05,3.8056752680384656e-05,-0.00241381748523169,-0.007600300832527505,0.0,6.531675447366437e-09
2007-12-20,5.075850259638964e-05,0.00012366902164357837,0.0001224231298184703,-9.888431415230325,-8.997901741266276,-9.00802723663331,3.456417481079646e-05,1.6194327785593174e-05,0.0,-0.0026781756389321963,0.0,2.4366858663282245e-09
2007-12-21,0.00022361854415854169,0.00014638153138044876,0.00011458481669459745,-8.40556888560279,-8.829294116167757,-9.074195252037093,0.00020440246806472322,1.921607609381844e-05,0.0,-1.1865021691347815e-05,0.0,3.6591261163711286e-08
2007-12-27,0.00010377494784583085,0.00011041741973810892,0.00011623527915338446,-9.173285966594984,-9.111242649085543,-9.059894152453811,9.097816238325126e-05,1.2796785462579576e-05,0.0,0.0,0.0,7.4317685893123085e-09
2007-12-28,5.5387260690551696e-05,0.00010243038657829462,0.00011642369405127608,-9.801160942088005,-9.18632714544998,-9.058274486240334,7.60762255559316e-06,4.7779638134958535e-05,-0.00028612563381291456,0.0,0.0,2.1377732860562644e-09
2007-12-31,9.959044740018872e-07,8.690703195306305e-05,0.00011135136559105725,-13.819614493598095,-9.350671608908517,-9.10281990038408,5.172886787245065e-07,4.786157952773807e-07,-0.0007520377509301205,0.0,0.0,2.9097882351625742e-12
2008-01-02,8.664042055586318e-05,9.408341554495776e-05,0.00011018194592269023,-9.35374410122211,-9.271328769785905,-9.113377504769707,1.6156958192492337e-05,7.048346236337084e-05,-0.013106803279191124,0.0,0.0,1.0758166949114793e-08
2008-01-03,5.8607088480778344e-05,6.108112440940511e-05,0.0001083779439625187,-9.744654904861035,-9.703307668984902,-9.129885958641804,2.3925527167919685e-05,3.468156131285866e-05,-0.002155493710485678,-0.0022681464534459158,0.0,2.7697047139861823e-09
2008-01-04,7.032084960686753e-05,5.4390304761612444e-05,0.0001049765529315892,-9.562442222651416,-9.819324641279568,-9.161773538156552,1.874148972185979e-05,5.157935988500774e-05,-0.013894583178639307,-0.006039008710611824,-0.0006900691958948992,1.9300855902728158e-08
2008-01-07,5.00000580783303e-05,5.3312864239168166e-05,0.00010410247645611096,-9.903486390970196,-9.839332900582502,-9.170134793422553,2.2282651745160046e-05,2.7717406333170255e-05,0.0,-0.005517575421505826,-0.0011532289794546477,1.7881274398314552e-09
2008-01-08,6.203860041027253e-05,6.552140342642229e-05,0.0001048220137642011,-9.687753779383769,-9.63313369883167,-9.163246753133876,4.6255274164952226e-05,1.578332624532031e-05,0.0,-0.00465030284893229,-0.0007819696195208604,3.8935183866540665e-09
2008-01-09,0.0001270397735441691,7.360127402408347e-05,0.00010845916926841768,-8.971010343022382,-9.516848222269433,-9.12913677591669,1.8904696738800905e-05,0.00010813507680536821,-0.009339527806805487,-0.0038968477544551626,-0.000858318732436614,9.231904749582719e-09
2008-01-10,8.190682819725748e-05,7.82612219673793e-05,0.00010786140035029652,-9.409928198208647,-9.455458327102793,-9.134663485103161,5.0030164937948025e-05,3.187666325930945e-05,-0.004296972614726111,-0.004325143535303249,-0.0018109389853344807,4.7723006275360315e-09
2008-01-11,5.571365510563416e-05,7.533978306713264e-05,0.00010752987078216581,-9.795285286576775,-9.493502235089544,-9.13774188125357,2.5456623235610758e-05,3.025703187002341e-05,-0.002883612533606412,-0.00212294940629667,-0.0019756833472224476,2.7870367708891656e-09
2008-01-14,9.150125550368516e-05,8.364002255220361e-05,0.00010930806077765638,-9.299157864425185,-9.388988413769688,-9.121340416391723,1.918312601308265e-05,7.231812949060251e-05,0.0,-0.001878415008937683,-0.0021053812894170545,5.2881629056957884e-09
2008-01-15,8.697657381321975e-05,8.862761723279304e-05,0.00011075356498969185,-9.349871742083144,-9.331067042007346,-9.108202960033923,1.7956604448187065e-05,6.901996936503269e-05,-0.022768668339741886,-0.007149013699273574,-0.003364567433719294,4.133845446073348e-09
2008-01-17,0.00017376363161260023,9.797238884647927e-05,0.00011646696769921391,-8.657814621272513,-9.23082486545619,-9.057902864225861,4.912035863988863e-05,0.0001246432729727116,-0.02039383407628048,-0.009359874953168573,-0.0041335392339596,1.4103803983246938e-07
2008-01-18,0.00023876572018243874,0.00012934416724351552,0.00011325110919926618,-8.340027737074957,-8.953033743170629,-9.085902999395088,0.00010222127888182052,0.00013654444130061823,-0.01609865400637877,-0.011720211231499102,-0.0050608551839740595,8.265637115435072e-08
2008-01-21,0.0009926160483009136,0.0003167246458825714,0.00014445510312631127,-6.915166626997936,-8.057477786536388,-8.842541803698815,0.00023892138524831346,0.0007536946630526002,-0.07210238246578272,-0.025563965217934366,-0.007334664008696128,8.392290893268159e-07
2008-01-22,0.0025201200449239836,0.0008024484037666311,0.00025400346901039285,-5.983448741718808,-7.127842999398874,-8.27816263351777,0.0009502966590852634,0.0015698233858387203,0.0,-0.023898683261281993,-0.006902685958804864,4.505695828684896e-06
2008-01-23,0.0013555110036294657,0.0010561552897298803,0.0003027269007182081,-6.603576771294234,-6.853120049841098,-8.102679476647682,0.0006218667458677556,0.00073364425776171,-0.0465120481105221,-0.028647359215438033,-0.008341481756036323,1.451928077677349e-06
2008-01-24,0.0008512486227666616,0.0011916522879606925,0.0003370871823671644,-7.068806318397119,-6.732414457624042,-7.9951689596831015,0.0006785902265202773,0.00017265839624638432,0.0,-0.013034485430892195,-0.005673859114459349,1.3305908470783403e-06
2008-01-25,0.000570632351168647,0.0012580256141579344,0.00035945171298391377,-7.468765424036647,-6.678211759895325,-7.930930706976368,0.00041019219657548157,0.00016044015459316534,-0.008794918001352032,-0.01157373822988685,-0.005963909137919363,2.3588779382521324e-07
2008-01-28,0.000490002027814035,0.0011575028100605585,0.000379417327766534,-7.621101028472175,-6.761490344308725,-7.876873830007763,0.00012962515334974706,0.00036037687446428796,-0.004176502195138458,0.0,-0.0062688427670656265,1.6439533275134334e-07
2008-01-29,0.00023066652402553404,0.0006996121058808686,0.000379737690487761,-8.374537509401318,-7.264984510966011,-7.876029831792535,0.00017643569737434784,5.423082665118618e-05,0.0,0.0,-0.006408546441475583,2.666661417945823e-08
2008-01-30,0.0001464549079600556,0.00045780088674698656,0.0003816776886747712,-8.828792972380409,-7.689076213473052,-7.8709340524371685,4.901403865951531e-05,9.74408693005403e-05,-0.0045265448490175685,0.0,-0.006839740666757756,1.506369358652997e-08
2008-01-31,0.0002386970748540758,0.0003352905771644694,0.0003900099529549313,-8.340315279181063,-8.000513007587637,-7.849338298768962,0.0001076069831753199,0.00013109009167875592,0.0,-0.0004854186223948521,-0.006715544310667055,6.959155048481815e-08
2008-02-01,0.0004920874262710276,0.00031958159218494555,0.00041233229485479613,-7.6168541615851515,-8.048497942148458,-7.793680992784386,0.00039678972329979846,9.52977029712291e-05,0.0,0.0,-0.005917727955182381,1.5455422227516096e-07
2008-02-04,0.00024115285544719362,0.00026981175771157725,0.00041935558734985663,-8.330079570560684,-8.217786035779248,-7.776791340788451,0.00020244228751956883,3.871056792762479e-05,0.0,0.0,-0.005305021781218795,3.588652147734495e-08
2008-02-05,0.0001846672948633539,0.00026061191187914126,0.0004250855967308828,-8.59695475810377,-8.252478184881715,-7.76322000524627,4.4145769718573166e-05,0.00014052152514478075,-0.03882825171958485,-0.004747189550135887,-0.00697196532708694,6.788608573817393e-08
2008-02-06,0.0002807816920212549,0.00028747726869138106,0.00043465199865880955,-8.177933087292693,-8.154366766273988,-7.740964850132024,0.00011793056063284164,0.00016285113138841324,0.0,-0.0013680853219259002,-0.005778167169329136,4.494354764017155e-08
2008-02-07,0.0003164947935291173,0.00030303681242638936,0.00044676539572475435,-8.058203766660318,-8.1016562666782,-7.713476942907435,0.0001492645557242864,0.0001672302378048309,-0.01618855781719806,-0.0050950357254020105,-0.006619512561552551,1.5273334517650073e-07
2008-02-08,0.0002613259831532879,0.00025688452380284146,0.00045582391312216415,-8.24974195236646,-8.26688389776956,-7.693403978460948,0.0001781344629739293,8.319152017935862e-05,0.0,-0.008248793368823639,-0.006735566709703142,5.3407905139035274e-08
2008-02-11,0.0003787967812513866,0.00028441330896368,0.00046726741347249224,-7.87851069391288,-8.165082064492704,-7.668608844324123,7.43060976173938e-05,0.0003044906836339928,-0.007607297300944512,-0.009844799338614091,-0.006656828959436733,9.04578022601457e-08
2008-02-12,0.00032406366710695174,0.0003122925834123996,0.00047827454251384195,-8.034570558059695,-8.071570042236456,-7.6453256336289925,0.00024456277186797484,7.950089523897687e-05,0.0,0.0,-0.00498931751976096,6.968289602582002e-08
2008-02-13,0.0002694732033786784,0.0003100308856838843,0.0004879908856171622,-8.219041603435688,-8.078838634209609,-7.625213829299557,6.442123635297186e-05,0.00020505196702570649,0.0,0.0,-0.004803964279149773,3.944058112322302e-08
2008-02-14,0.00032429648450036996,0.00031159122387813484,0.0004985724869351933,-8.033852384979971,-8.07381840906863,-7.6037615690327165,0.00025923525499047526,6.506122950989468e-05,-0.0026506467747871463,0.0,-0.005085526077936097,6.661941067240337e-08
2008-02-15,0.00015982467468316454,0.00029129096218411015,0.0005018837642474634,-8.741433126770056,-8.141187920281396,-7.59714201040708,4.700635145480314e-05,0.0001128183232283614,-0.01968892910750341,0.0,-0.004945537931016167,4.779103703998008e-08
2008-02-18,0.0001987229254489741,0.00025527619102362766,0.0005030182776036623,-8.52359903786529,-8.273164496884247,-7.594884051340495,0.00017343610429765201,2.5286821151322088e-05,0.0,0.0,-0.0030936527310329,2.4839396130735858e-08
2008-02-19,0.00017614426721932776,0.00022569231104610285,0.0005001718479235209,-8.644207198586965,-8.396337941862852,-7.6005588227449286,8.396297315908857e-05,9.21812940602392e-05,0.0,0.0,-0.002287008827694231,2.674364745222757e-08
2008-02-20,0.00029246705395560705,0.0002302910811614886,0.00046834689363509785,-8.137158533685486,-8.376166478932754,-7.666301310902716,5.0779257264474084e-05,0.00024168779669113296,-0.011427728599698053,-0.0023544304583130553,0.0,4.804865251252296e-08
2008-02-21,0.00020524913725401727,0.00020648161171221805,0.0003631254887410085,-8.491286013031473,-8.4852991969266,-7.9207620844285165,0.00014796872461257687,5.728041264144043e-05,0.0,-0.000912983040490266,0.0,2.385691581669696e-08
2008-02-22,0.00015645310268879963,0.00020580729731334508,0.00030862285688006917,-8.762754256222447,-8.488570276916255,-8.083390554413542,4.091495275646482e-05,0.00011553814993233482,-0.013168973819011753,0.0,0.0,2.084632948218022e-08
2008-02-25,0.00035992351916980177,0.00023804741605751062,0.0002862898976256664,-7.9296189958346766,-8.343040677003492,-8.15850563245669,0.00033714446041533194,2.2779058754469836e-05,0.0,0.0,-9.117907359061051e-05,9.657620070414916e-08
2008-02-26,0.00015105134196132831,0.00023302883100591076,0.0002672180335707883,-8.797890765951738,-8.364348373830722,-8.227445627670553,0.00011628863397090787,3.476270799042043e-05,0.0,0.0,0.0,1.156890811470974e-08
2008-02-27,0.00012154147276656123,0.00019884371476810154,0.00025046982652317587,-9.015255013784314,-8.52299139471506,-8.292172097695694,8.213539650693896e-05,3.940607625962227e-05,0.0,0.0,0.0,1.6975499911079876e-08
2008-02-28,0.0001639806582068234,0.00019059001895866277,0.0002474386508041436,-8.715762074858553,-8.565385934544183,-8.304347882220561,4.207613397919706e-05,0.00012190452422762633,-0.018484272849584867,0.0,-0.00024331634259348032,2.9358431404666515e-08
2008-02-29,0.0002103447529491186,0.00020136834901072657,0.00025034273466728276,-8.466762692621467,-8.510374744892262,-8.292679640311315,4.832020153277643e-05,0.00016202455141634217,-0.0194920476189044,-0.0007822432907052541,-0.0009235664684974272,2.2860901749352416e-08
2008-03-03,0.0002507105359330238,0.00017952575236337097,0.00025088880107996224,-8.291211527623966,-8.625191893120967,-8.29050074058224,5.696435244631469e-05,0.00019374618348670913,-0.010968140177389544,-0.006830790035499253,-0.001533308940205247,3.650697606944347e-08
2008-03-04,0.00013358784324002756,0.00017603305261911086,0.00023459336548764404,-8.920751294714277,-8.644838781585921,-8.357656902248607,4.867025041215113e-05,8.491759282787643e-05,-0.017539851506171305,-0.013119940369638022,-0.0030942077391099758,2.554680073419285e-08
2008-03-05,0.00027859446911742504,0.00020744365188928357,0.00023629525701810913,-8.185753349229755,-8.480650812331922,-8.350428445838665,0.00024471232873044777,3.388214038697724e-05,0.0,-0.009386823982245633,-0.00222250502580024,4.751109591136187e-08
2008-03-06,0.00011987366892305934,0.00019862225403253077,0.00023335009220264117,-9.029072128696695,-8.524105758086378,-8.362970690442575,3.4060782237275973e-05,8.581288668578336e-05,-0.017509846972225483,-0.009191938806773756,-0.001253486628192996,2.401360699936232e-08
2008-03-07,0.0002951647051775564,0.00021558624447821836,0.0002340038655279276,-8.127977034792762,-8.442149522086247,-8.360172923392899,6.22843942372302e-05,0.00023288031094032623,-0.012683041178959048,-0.007830137518784686,-0.0023922146950562423,5.0488689940006374e-08
2008-03-10,0.00018293142202582382,0.00020203042169677837,0.00022793280318686882,-8.606399218384853,-8.507092269443183,-8.386459695313762,6.486828019652403e-05,0.00011806314182929981,-0.007345729136162653,-0.007105655310539308,-0.00199026793682736,5.968524901458115e-08
2008-03-11,0.00017895662012557402,0.00021110417707388766,0.00022418874123106367,-8.62836712716116,-8.463158816124864,-8.403022266111405,0.00012788724360292963,5.106937652264437e-05,0.0,0.0,-0.001190644690453884,5.3959702734070336e-08
2008-03-12,0.000413868797746732,0.000238159042799749,0.00022578292379903388,-7.789961548021941,-8.342571860412676,-8.395936534444884,0.0003419917183534878,7.18770793932442e-05,0.0,-0.00223106312204311,-0.0004921104311250174,9.736633293330976e-08
2008-03-13,0.00040450617825086015,0.0002950855446653092,0.00022943940157830244,-7.8128435477854365,-8.128245261744782,-8.379871608740249,8.331581894947782e-05,0.0003211903593013823,-0.009895260327981978,-0.0007081457931944091,-0.0024140894941306022,1.387011258626284e-07
2008-03-14,0.0003738719137682054,0.000310826986383439,0.00023418479750509914,-7.891597295763831,-8.076274114464638,-8.359400021353764,0.00014237912959318898,0.00023149278417501637,-0.00917592386951256,-6.722331305111448e-06,-0.002885456886373888,5.886169105486573e-07
2008-03-17,0.0012751576989757489,0.000529272241773424,0.00027740576179943456,-6.664685422548989,-7.544007623752642,-8.1900292795731,0.0001271992287046665,0.0011479584702710824,-0.03713053830907286,-0.005963684165887153,-0.004452724683386876,1.1775094325873228e-06
2008-03-18,0.0002760252045742627,0.0005486859586631617,0.0002826876040672118,-8.195018375495383,-7.5079843044160235,-8.171168142591107,0.0002494803091785047,2.6544895395757957e-05,0.0,-0.003108159347534889,-0.002062297480109339,4.825436445127841e-08
2008-03-19,0.0004260346054990199,0.0005511191202136193,0.00029301995316039566,-7.760989981428397,-7.503559583041438,-8.13526985174234,0.0002466344832283881,0.00017940012227063182,-0.007453745271746471,-0.006150999682742293,-0.0033259968253410597,1.1484761594634075e-07
2008-03-20,0.00029974900372712146,0.0005301676853088716,0.00029863835027438626,-8.112565087741501,-7.542317214082808,-8.116277247501296,8.439116537960477e-05,0.00021535783834751668,-0.006014662483683938,-0.005374880113882685,-0.003674277477648145,4.556011306554666e-08
2008-03-25,0.0008052861850829183,0.0006164505395718143,0.00032194831078017315,-7.124312834304437,-7.391532466361241,-8.04111955083288,0.0007664938918563455,3.8792293226572754e-05,0.0,0.0,-0.0016084476445193607,5.526609397345265e-07
2008-03-26,0.00010553194712239117,0.00038252538920114266,0.00031741571122873556,-9.15649683456178,-7.868715529904088,-8.055298251321565,3.987545090671633e-05,6.565649621567482e-05,-0.005105491192959685,0.0,-0.0020476331675778375,9.078419580638008e-09
2008-03-27,0.00011903925846159414,0.0003511281999786089,0.00031571508194568076,-9.03605721622018,-7.95435915907877,-8.060670390511076,7.14396327630857e-05,4.759962569850844e-05,0.0,0.0,-0.000941119985703811,1.7922223457385018e-08
2008-03-28,7.357656027210622e-05,0.0002806365909332262,0.0003026993110866946,-9.517184057517012,-8.178449996327062,-8.102770617833825,2.948618531842107e-05,4.409037495368515e-05,-0.003385648536925958,0.0,-0.0019711309894995567,7.614738366095885e-09
2008-03-31,0.00017928836072293275,0.00025654446233238845,0.0003039828119394948,-8.62651509455824,-8.268208565949047,-8.098539397829194,3.6207911803579025e-05,0.00014308044891935372,-0.004395914147877966,0.0,-0.002803031640063217,1.959855196802774e-08
2008-04-01,0.00013702762917993684,0.00012289275115179212,0.0003046867281401028,-8.89532797962313,-9.004198524809624,-8.096226430059081,9.727360762897656e-05,3.975402155096029e-05,0.0,0.0,-0.001272672248318108,2.0527128764055777e-08
2008-04-02,0.00016408856512377523,0.00013460407475206893,0.0003046916329999643,-8.715104244661939,-8.913172868165292,-8.096210332146276,0.00013510626851290464,2.8982296610870605e-05,0.0,0.0,0.0,1.3459844711114711e-08
2008-04-03,0.0001085865770700903,0.0001325135384737682,0.00030006626136909936,-9.12796275782644,-8.928825740597214,-8.1115072364662,5.6391856192647646e-05,5.219472087744264e-05,-0.005062351621746061,0.0,0.0,7.950073899000626e-09
2008-04-04,0.00010177507212455324,0.00013815324084425759,0.0002932964675596234,-9.192745354908784,-8.887147047990108,-8.134326625832381,4.892117268769486e-05,5.2853899436858384e-05,0.0,0.0,0.0,2.3220130625327788e-08
2008-04-07,0.00012875002647305708,0.00012804557399428244,0.0002930765667974884,-8.957637812804473,-8.963124310583957,-8.135076662957417,0.00011358067215683713,1.5169354316219942e-05,0.0,0.0,0.0,1.059600214684825e-08
2008-04-08,0.0001026531868635961,0.00012117068553101429,0.0002850792357859507,-9.184154369062142,-9.018310382139964,-8.162743396034525,2.037197465353844e-05,8.228121221005765e-05,-0.005769476136062306,0.0,0.0,6.248207772480607e-09
2008-04-09,7.2341702884403e-05,0.00010282131308313985,0.00028291869187510273,-9.534109791706284,-9.182517900720738,-8.170351009463674,2.127039732596922e-05,5.107130555843379e-05,-0.007716523435927053,-0.0009377478499011614,0.0,3.674040802413341e-09
2008-04-10,0.0001321032625188299,0.00010752465017288779,0.00027550680811788783,-8.931926649399335,-9.137790432748846,-8.196898217814976,4.901619808124122e-05,8.308706443758869e-05,-0.00671980157734164,-0.0012692378410202772,0.0,1.8086302602128936e-08
2008-04-11,0.0002483167229591658,0.0001368329803398103,0.00027847886725122155,-8.300805517902642,-8.896749497476648,-8.186168382082041,0.00016962228720985269,7.869443574931309e-05,-0.013130619118260793,-0.004975851040284222,0.0,3.654679905577994e-08
2008-04-14,0.00019246912866920134,0.00014957680077903914,0.00027909307218502283,-8.555574787646771,-8.807700579455693,-8.183965239711355,2.5158477488702076e-05,0.00016731065118049928,-0.008328101244869964,-0.008332904302492347,0.0,2.2140408019464036e-08
2008-04-15,0.00012660054489584892,0.0001543662723854897,0.0002660354243281645,-8.974473744188824,-8.776182387334927,-8.231881083883435,9.087501211820756e-05,3.5725532777641375e-05,0.0,-0.006355048362751743,0.0,1.5358040407764106e-08
2008-04-16,0.0002616375423598159,0.00019222544028057228,0.0002595413954240261,-8.24855043812813,-8.556841706604786,-8.25659434814184,0.00023293543081575588,2.8702111544060007e-05,0.0,-0.0015051180987168094,0.0,4.79791039911889e-08
2008-04-17,0.00010562422258445903,0.0001869296322936981,0.00024734831855203766,-9.155622832461155,-8.58477830982217,-8.304713018162712,5.930968176111116e-05,4.63145408233479e-05,-0.005390372498413858,-0.0012392322829312533,0.0,7.117017006266582e-09
2008-04-18,8.133570209911121e-05,0.0001535334281216872,0.0001930836823303723,-9.416925497593882,-8.78159224186635,-8.552386875827157,5.942052115576264e-05,2.1915180943348574e-05,0.0,0.0,0.0,8.630947299890922e-09
2008-04-21,4.6337424582335836e-05,0.0001243070873043141,0.00018264332869437564,-9.979560617061754,-8.992755543339236,-8.607975330468738,1.4862093391745249e-05,3.1475331190590583e-05,-0.01127581443448624,0.0,0.0,2.368526759975805e-09
2008-04-22,9.387795018297722e-05,0.00011776256836173978,0.00016754529890728278,-9.273515021657648,-9.046840093084489,-8.694256802024283,2.6893781945937696e-05,6.698416823703951e-05,-0.008656216200926417,0.0,0.0,6.150094569288274e-09
2008-04-23,8.985018399824336e-05,8.340509668942524e-05,0.00015800444346506103,-9.317366896898813,-9.391801139082801,-8.752887402136167,5.3364288031190844e-05,3.6485895967052524e-05,0.0,0.0,0.0,8.243623511593878e-09
2008-04-24,0.00013989273524095603,9.025879922072465e-05,0.00012775928665406276,-8.874634605868776,-9.312829467213355,-8.965362637557272,5.1319243129681983e-05,8.857349211127403e-05,-0.0009647828458882403,0.0,0.0,1.2323327183052785e-08
2008-04-25,9.805743743743561e-05,9.360314628838952e-05,0.0001274195362138375,-9.229957154680696,-9.276446560853476,-8.968025481104895,6.10855868302726e-05,3.697185060716301e-05,0.0,-0.0011238749728641802,0.0,9.56558981018104e-09
2008-04-28,6.34062908722993e-05,9.701691954638222e-05,0.00012489076495977863,-9.66594747632845,-9.240625166358521,-8.988071083039749,4.891031599981709e-05,1.4495974872482212e-05,0.0,0.0,0.0,2.0493020341115208e-09
2008-04-29,6.787037692732541e-05,9.181540489525186e-05,0.00012463139298956132,-9.597910893597822,-9.29573046509977,-8.990150033188039,1.6144248101339857e-05,5.172612882598555e-05,-0.00651298518472661,0.0,0.0,2.6022075326342727e-09
2008-04-30,4.6616440090271777e-05,8.316865611365753e-05,0.00011860085114262221,-9.973557287412277,-9.394640010520614,-9.039746894844425,3.0195966696387352e-05,1.642047339388442e-05,0.0,0.0,0.0,2.3991094207750193e-09
2008-05-02,0.00021436284317785165,9.806267770103667e-05,0.00012211608814252742,-8.447840449860314,-9.229903715352469,-9.010538423508406,0.0001957493991016477,1.8613444076203953e-05,0.0,0.0,0.0,4.9548365511090246e-08
2008-05-05,2.451060075137976e-05,8.335331036382549e-05,0.00011577163521650945,-10.616404850264418,-9.392422233133527,-9.063890969146472,1.26767938339215e-05,1.1833806917458261e-05,-0.0016682423284626558,0.0,0.0,1.4095519830580055e-09
2008-05-06,3.8483234108427675e-05,7.836869901105117e-05,0.00011258511962734296,-10.165287889221664,-9.454085957636359,-9.091801003501873,1.5945043345541885e-05,2.2538190762885787e-05,-0.00558792433532251,0.0,0.0,2.497295683059693e-09
